"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-02","Feb-2002","PC","Percentage","0","Units",,,3.967006,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-03","Mar-2002","PC","Percentage","0","Units",,,3.926327,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-04","Apr-2002","PC","Percentage","0","Units",,,3.67306,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-05","May-2002","PC","Percentage","0","Units",,,3.30824,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-06","Jun-2002","PC","Percentage","0","Units",,,3.0827,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-07","Jul-2002","PC","Percentage","0","Units",,,3.211171,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-08","Aug-2002","PC","Percentage","0","Units",,,3.336108,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-09","Sep-2002","PC","Percentage","0","Units",,,3.207849,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-10","Oct-2002","PC","Percentage","0","Units",,,3.313541,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-11","Nov-2002","PC","Percentage","0","Units",,,3.473479,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2002-12","Dec-2002","PC","Percentage","0","Units",,,3.513939,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,3.546616,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,3.816984,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,3.94582,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,3.615005,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,3.397735,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,3.341842,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,3.240022,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-08","Aug-2003","PC","Percentage","0","Units",,,3.156456,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-09","Sep-2003","PC","Percentage","0","Units",,,3.218131,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-10","Oct-2003","PC","Percentage","0","Units",,,3.090715,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-11","Nov-2003","PC","Percentage","0","Units",,,2.86549,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2003-12","Dec-2003","PC","Percentage","0","Units",,,2.847167,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,2.771185,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-02","Feb-2004","PC","Percentage","0","Units",,,2.503046,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-03","Mar-2004","PC","Percentage","0","Units",,,2.449986,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-04","Apr-2004","PC","Percentage","0","Units",,,2.648926,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-05","May-2004","PC","Percentage","0","Units",,,3.082239,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-06","Jun-2004","PC","Percentage","0","Units",,,3.279586,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-07","Jul-2004","PC","Percentage","0","Units",,,3.283506,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-08","Aug-2004","PC","Percentage","0","Units",,,3.309623,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-09","Sep-2004","PC","Percentage","0","Units",,,3.178109,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,3.464639,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,3.466724,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,3.283398,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,3.105975,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,3.246094,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,3.290047,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,3.41338,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,3.056069,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,2.860451,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-07","Jul-2005","PC","Percentage","0","Units",,,3.147947,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-08","Aug-2005","PC","Percentage","0","Units",,,3.199771,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-09","Sep-2005","PC","Percentage","0","Units",,,3.636022,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-10","Oct-2005","PC","Percentage","0","Units",,,3.660749,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-11","Nov-2005","PC","Percentage","0","Units",,,3.390341,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2005-12","Dec-2005","PC","Percentage","0","Units",,,3.39878,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,3.656157,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,3.451306,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,3.241727,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,3.383175,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,3.714344,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,3.898198,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,3.748411,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,3.654635,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,2.958141,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,2.466044,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,2.690886,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,3.052479,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,2.784123,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,2.996407,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,3.156278,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,3.044945,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,3.063935,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,3.102971,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,3.127225,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,3.126148,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,3.437098,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,3.885173,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,4.355114,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,4.300851,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,4.55485,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,4.702475,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,4.965044,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,4.988988,,
"G-20","G20","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,5.268288,,
